TimeStamp,expName,Version,subjectID,Session,Event
2021-11-17 15:27:11.397,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:27:14.132,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:27:14.143,Auditory Oddball Task,1,1,1,Sound played (start):sound/PO500HZ.WAV
2021-11-17 15:27:14.148,Auditory Oddball Task,1,1,1,Sound played (end):sound/PO500HZ.WAV
2021-11-17 15:27:14.159,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:27:15.894,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:27:15.907,Auditory Oddball Task,1,1,1,Sound played (start):sound\HNCLAP.WAV
2021-11-17 15:27:15.912,Auditory Oddball Task,1,1,1,Sound played (end):sound\HNCLAP.WAV
2021-11-17 15:27:15.924,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:27:17.156,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:27:17.168,Auditory Oddball Task,1,1,1,Sound played (start):sound/PO500HZ.WAV
2021-11-17 15:27:17.173,Auditory Oddball Task,1,1,1,Sound played (end):sound/PO500HZ.WAV
2021-11-17 15:27:17.184,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:27:19.668,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:27:19.680,Auditory Oddball Task,1,1,1,Sound played (start):sound/PO500HZ.WAV
2021-11-17 15:27:19.685,Auditory Oddball Task,1,1,1,Sound played (end):sound/PO500HZ.WAV
2021-11-17 15:27:19.696,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:27:21.180,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:27:21.192,Auditory Oddball Task,1,1,1,Sound played (start):sound/PO500HZ.WAV
2021-11-17 15:27:21.197,Auditory Oddball Task,1,1,1,Sound played (end):sound/PO500HZ.WAV
2021-11-17 15:27:21.207,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:27:22.692,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:27:22.706,Auditory Oddball Task,1,1,1,Sound played (start):sound\HNBELCH2.WAV
2021-11-17 15:27:22.710,Auditory Oddball Task,1,1,1,Sound played (end):sound\HNBELCH2.WAV
2021-11-17 15:27:22.722,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:27:24.204,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:27:24.215,Auditory Oddball Task,1,1,1,Sound played (start):sound/PO500HZ.WAV
2021-11-17 15:27:24.220,Auditory Oddball Task,1,1,1,Sound played (end):sound/PO500HZ.WAV
2021-11-17 15:27:24.231,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:27:26.216,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:27:26.227,Auditory Oddball Task,1,1,1,Sound played (start):sound/PO500HZ.WAV
2021-11-17 15:27:26.232,Auditory Oddball Task,1,1,1,Sound played (end):sound/PO500HZ.WAV
2021-11-17 15:27:26.242,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:27:27.227,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:27:27.239,Auditory Oddball Task,1,1,1,Sound played (start):sound/PO500HZ.WAV
2021-11-17 15:27:27.244,Auditory Oddball Task,1,1,1,Sound played (end):sound/PO500HZ.WAV
2021-11-17 15:27:27.254,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:27:29.989,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:27:30.001,Auditory Oddball Task,1,1,1,Sound played (start):sound/PN650HZ.WAV
2021-11-17 15:27:30.005,Auditory Oddball Task,1,1,1,Sound played (end):sound/PN650HZ.WAV
2021-11-17 15:27:30.016,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:27:32.501,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:27:32.512,Auditory Oddball Task,1,1,1,Sound played (start):sound/PO500HZ.WAV
2021-11-17 15:27:32.518,Auditory Oddball Task,1,1,1,Sound played (end):sound/PO500HZ.WAV
2021-11-17 15:27:32.530,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:27:34.762,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:27:34.774,Auditory Oddball Task,1,1,1,Sound played (start):sound/PO500HZ.WAV
2021-11-17 15:27:34.778,Auditory Oddball Task,1,1,1,Sound played (end):sound/PO500HZ.WAV
2021-11-17 15:27:34.789,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:27:36.524,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:27:36.535,Auditory Oddball Task,1,1,1,Sound played (start):sound/PO500HZ.WAV
2021-11-17 15:27:36.540,Auditory Oddball Task,1,1,1,Sound played (end):sound/PO500HZ.WAV
2021-11-17 15:27:36.551,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:27:39.535,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:27:39.547,Auditory Oddball Task,1,1,1,Sound played (start):sound/PO500HZ.WAV
2021-11-17 15:27:39.551,Auditory Oddball Task,1,1,1,Sound played (end):sound/PO500HZ.WAV
2021-11-17 15:27:39.562,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:27:40.797,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:27:40.808,Auditory Oddball Task,1,1,1,Sound played (start):sound/PO500HZ.WAV
2021-11-17 15:27:40.813,Auditory Oddball Task,1,1,1,Sound played (end):sound/PO500HZ.WAV
2021-11-17 15:27:40.823,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:27:42.059,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:27:42.070,Auditory Oddball Task,1,1,1,Sound played (start):sound/PN650HZ.WAV
2021-11-17 15:27:42.075,Auditory Oddball Task,1,1,1,Sound played (end):sound/PN650HZ.WAV
2021-11-17 15:27:42.086,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:27:43.821,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:27:43.833,Auditory Oddball Task,1,1,1,Sound played (start):sound/PO500HZ.WAV
2021-11-17 15:27:43.838,Auditory Oddball Task,1,1,1,Sound played (end):sound/PO500HZ.WAV
2021-11-17 15:27:43.848,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:27:46.582,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:27:46.594,Auditory Oddball Task,1,1,1,Sound played (start):sound/PO500HZ.WAV
2021-11-17 15:27:46.599,Auditory Oddball Task,1,1,1,Sound played (end):sound/PO500HZ.WAV
2021-11-17 15:27:46.610,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:27:49.595,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:27:49.607,Auditory Oddball Task,1,1,1,Sound played (start):sound/PO500HZ.WAV
2021-11-17 15:27:49.612,Auditory Oddball Task,1,1,1,Sound played (end):sound/PO500HZ.WAV
2021-11-17 15:27:49.623,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:27:50.608,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:27:50.620,Auditory Oddball Task,1,1,1,Sound played (start):sound/PO500HZ.WAV
2021-11-17 15:27:50.625,Auditory Oddball Task,1,1,1,Sound played (end):sound/PO500HZ.WAV
2021-11-17 15:27:50.635,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:27:53.370,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:27:53.382,Auditory Oddball Task,1,1,1,Sound played (start):sound/PN650HZ.WAV
2021-11-17 15:27:53.387,Auditory Oddball Task,1,1,1,Sound played (end):sound/PN650HZ.WAV
2021-11-17 15:27:53.398,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:27:55.882,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:27:55.895,Auditory Oddball Task,1,1,1,Sound played (start):sound/PO500HZ.WAV
2021-11-17 15:27:55.899,Auditory Oddball Task,1,1,1,Sound played (end):sound/PO500HZ.WAV
2021-11-17 15:27:55.910,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:27:56.895,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:27:56.906,Auditory Oddball Task,1,1,1,Sound played (start):sound/PO500HZ.WAV
2021-11-17 15:27:56.911,Auditory Oddball Task,1,1,1,Sound played (end):sound/PO500HZ.WAV
2021-11-17 15:27:56.922,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:27:58.657,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:27:58.670,Auditory Oddball Task,1,1,1,Sound played (start):sound/PO500HZ.WAV
2021-11-17 15:27:58.675,Auditory Oddball Task,1,1,1,Sound played (end):sound/PO500HZ.WAV
2021-11-17 15:27:58.686,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:28:01.171,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:28:01.182,Auditory Oddball Task,1,1,1,Sound played (start):sound/PN650HZ.WAV
2021-11-17 15:28:01.187,Auditory Oddball Task,1,1,1,Sound played (end):sound/PN650HZ.WAV
2021-11-17 15:28:01.198,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:28:03.182,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:28:03.194,Auditory Oddball Task,1,1,1,Sound played (start):sound/PO500HZ.WAV
2021-11-17 15:28:03.199,Auditory Oddball Task,1,1,1,Sound played (end):sound/PO500HZ.WAV
2021-11-17 15:28:03.209,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:28:04.195,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:28:04.206,Auditory Oddball Task,1,1,1,Sound played (start):sound/PO500HZ.WAV
2021-11-17 15:28:04.211,Auditory Oddball Task,1,1,1,Sound played (end):sound/PO500HZ.WAV
2021-11-17 15:28:04.222,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:28:05.456,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:28:05.468,Auditory Oddball Task,1,1,1,Sound played (start):sound/PO500HZ.WAV
2021-11-17 15:28:05.474,Auditory Oddball Task,1,1,1,Sound played (end):sound/PO500HZ.WAV
2021-11-17 15:28:05.484,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:28:06.469,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:28:06.480,Auditory Oddball Task,1,1,1,Sound played (start):sound/PO500HZ.WAV
2021-11-17 15:28:06.485,Auditory Oddball Task,1,1,1,Sound played (end):sound/PO500HZ.WAV
2021-11-17 15:28:06.496,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:28:07.730,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:28:07.744,Auditory Oddball Task,1,1,1,Sound played (start):sound\VNGADGET.WAV
2021-11-17 15:28:07.749,Auditory Oddball Task,1,1,1,Sound played (end):sound\VNGADGET.WAV
2021-11-17 15:28:07.759,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:28:10.742,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:28:10.754,Auditory Oddball Task,1,1,1,Sound played (start):sound/PO500HZ.WAV
2021-11-17 15:28:10.759,Auditory Oddball Task,1,1,1,Sound played (end):sound/PO500HZ.WAV
2021-11-17 15:28:10.771,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:28:12.754,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:28:12.766,Auditory Oddball Task,1,1,1,Sound played (start):sound/PO500HZ.WAV
2021-11-17 15:28:12.771,Auditory Oddball Task,1,1,1,Sound played (end):sound/PO500HZ.WAV
2021-11-17 15:28:12.781,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:28:13.766,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:28:13.777,Auditory Oddball Task,1,1,1,Sound played (start):sound/PO500HZ.WAV
2021-11-17 15:28:13.782,Auditory Oddball Task,1,1,1,Sound played (end):sound/PO500HZ.WAV
2021-11-17 15:28:13.793,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:28:16.278,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:28:16.290,Auditory Oddball Task,1,1,1,Sound played (start):sound/PN650HZ.WAV
2021-11-17 15:28:16.295,Auditory Oddball Task,1,1,1,Sound played (end):sound/PN650HZ.WAV
2021-11-17 15:28:16.306,Auditory Oddball Task,1,1,1,Interval (start)
2021-11-17 15:28:17.790,Auditory Oddball Task,1,1,1,Interval (end)
2021-11-17 15:28:17.803,Auditory Oddball Task,1,1,1,Sound played (start):sound/PO500HZ.WAV
2021-11-17 15:28:17.809,Auditory Oddball Task,1,1,1,Sound played (end):sound/PO500HZ.WAV
2021-11-17 15:28:17.820,Auditory Oddball Task,1,1,1,Interval (start)
