Trial_ID,Step,Stimulus,Response,ResponseTime,Duration,CorrectAnswer,Type
23.0,Display Faces,enlarged_images/B/m1t.bmp / enlarged_images/B/m1n.bmp,,,1.0033376249484718,[,mNTi
23.0,ITI,ITI,,,0.2771605832967907,,
23.0,Fixation,+,,,2.5028088333201595,,
24.0,Fixation,+,,,0.5043418333516456,,
24.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4t.bmp,,,0.5037525417283177,[,fNTi
24.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4t.bmp,,,1.0029585832962766,[,fNTi
24.0,ITI,ITI,,,0.3773215417168103,,
24.0,Fixation,+,,,2.502585999958683,,
25.0,Fixation,+,,,0.5045488749747165,,
25.0,Display Faces,enlarged_images/B/m4t.bmp / enlarged_images/B/m4n.bmp,,,0.5037879166193306,[,mNTi
25.0,Display Faces,enlarged_images/B/m4t.bmp / enlarged_images/B/m4n.bmp,,,1.003150958335027,[,mNTi
25.0,ITI,ITI,,,0.2523278333246708,,
25.0,Fixation,+,,,2.502531750011258,,
26.0,Fixation,+,,,0.5038743749610148,,
26.0,Display Faces,enlarged_images/B/f2n.bmp / enlarged_images/B/f2n.bmp,,,0.5041273750248365,[,mNTc
26.0,Display Faces,enlarged_images/B/f2n.bmp / enlarged_images/B/f2n.bmp,,,1.003446958377026,[,mNTc
26.0,ITI,ITI,,,0.25210949999745935,,
26.0,Fixation,+,,,2.502223291725386,,
27.0,Fixation,+,,,0.5039027917082421,,
27.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,0.5038250833167695,[,fNTc
27.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,1.003062833333388,[,fNTc
27.0,ITI,ITI,,,0.3023256250307895,,
27.0,Fixation,+,,,2.5026209166971967,,
28.0,Fixation,+,,,0.5043074582936242,,
28.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,0.5037003749748692,[,fNTc
28.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,1.0031152915908024,[,fNTc
28.0,ITI,ITI,,,0.5271077083307318,,
28.0,Fixation,+,,,2.502308666706085,,
29.0,Fixation,+,,,0.5042132916860282,,
29.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,0.5035582083510235,[,mNTc
29.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,1.003450458345469,[,mNTc
29.0,ITI,ITI,,,0.27756983338622376,,
29.0,Fixation,+,,,2.5024166249786504,,
30.0,Fixation,+,,,0.504107250017114,,
30.0,Display Faces,enlarged_images/B/m3n.bmp / enlarged_images/B/m3t.bmp,,,0.5041538749937899,[,mNTi
30.0,Display Faces,enlarged_images/B/m3n.bmp / enlarged_images/B/m3t.bmp,,,1.0036282499786466,[,mNTi
30.0,ITI,ITI,,,0.5771901666885242,,
30.0,Fixation,+,,,2.5023405833053403,,
31.0,Fixation,+,,,0.5040275416104123,,
31.0,Display Faces,enlarged_images/B/f1n.bmp / enlarged_images/B/f1n.bmp,,,0.5041840000194497,[,fNTc
31.0,Display Faces,enlarged_images/B/f1n.bmp / enlarged_images/B/f1n.bmp,,,1.0035434582969174,[,fNTc
31.0,ITI,ITI,,,0.6271694166935049,,
31.0,Fixation,+,,,2.503146958304569,,
32.0,Fixation,+,,,0.5040670832968317,,
32.0,Display Faces,enlarged_images/B/m4n.bmp / enlarged_images/B/m4n.bmp,,,0.5038801250047982,[,mNN
32.0,Display Faces,enlarged_images/B/m4n.bmp / enlarged_images/B/m4n.bmp,,,1.0032221250003204,[,mNN
32.0,ITI,ITI,,,0.6020874166861176,,
32.0,Fixation,+,,,2.5023225833429024,,
33.0,Fixation,+,,,0.5038191666826606,,
33.0,Display Faces,enlarged_images/B/f2n.bmp / enlarged_images/B/f2n.bmp,,,0.5038916249759495,[,fNTc
33.0,Display Faces,enlarged_images/B/f2n.bmp / enlarged_images/B/f2n.bmp,,,1.0030667916871607,[,fNTc
33.0,ITI,ITI,,,0.40223895834060386,,
33.0,Fixation,+,,,2.5025211666943505,,
34.0,Fixation,+,,,0.5033256249735132,,
34.0,Display Faces,enlarged_images/B/f1n.bmp / enlarged_images/B/f1n.bmp,,,0.5037442083121277,[,fNN
34.0,Display Faces,enlarged_images/B/f1n.bmp / enlarged_images/B/f1n.bmp,,,1.003685208328534,[,fNN
34.0,ITI,ITI,,,0.32751875004032627,,
34.0,Fixation,+,,,2.50270158337662,,
35.0,Fixation,+,,,0.5037246249848977,,
35.0,Display Faces,enlarged_images/B/m3n.bmp / enlarged_images/B/m3n.bmp,,,0.5037202499806881,[,mNN
35.0,Display Faces,enlarged_images/B/m3n.bmp / enlarged_images/B/m3n.bmp,,,1.0032286666682921,[,mNN
35.0,ITI,ITI,,,0.5771826250129379,,
35.0,Fixation,+,,,2.5028679166571237,,
36.0,Fixation,+,,,0.5035930833546445,,
36.0,Display Faces,enlarged_images/B/m3n.bmp / enlarged_images/B/m3t.bmp,,,0.5034106666571461,[,mNTi
36.0,Display Faces,enlarged_images/B/m3n.bmp / enlarged_images/B/m3t.bmp,,,1.003627041587606,[,mNTi
36.0,ITI,ITI,,,0.6771542499773204,,
36.0,Fixation,+,,,2.5027332499739714,,
37.0,Fixation,+,,,0.503981291607488,,
37.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,0.5039543750463054,[,fNN
37.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,1.003113041690085,[,fNN
37.0,ITI,ITI,,,0.42732287500984967,,
37.0,Fixation,+,,,2.5032662916346453,,
38.0,Fixation,+,,,0.5037042500334792,,
38.0,Display Faces,enlarged_images/B/f1n.bmp / enlarged_images/B/f1n.bmp,,,0.5036977917188779,[,fNN
38.0,Display Faces,enlarged_images/B/f1n.bmp / enlarged_images/B/f1n.bmp,,,1.0031418333528563,[,fNN
38.0,ITI,ITI,,,0.677127750008367,,
38.0,Fixation,+,,,2.50227175001055,,
39.0,Fixation,+,,,0.5039668749668635,,
39.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,0.5035746666835621,[,fNN
39.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,1.003814416588284,[,fNN
39.0,ITI,ITI,,,0.25230408331844956,,
39.0,Fixation,+,,,2.5024714166647755,,
40.0,Fixation,+,,,0.5045185000053607,,
40.0,Display Faces,enlarged_images/B/m4n.bmp / enlarged_images/B/m4n.bmp,,,0.5035107916919515,[,mNN
40.0,Display Faces,enlarged_images/B/m4n.bmp / enlarged_images/B/m4n.bmp,,,1.0036109166685492,[,mNN
40.0,ITI,ITI,,,0.4021185417077504,,
40.0,Fixation,+,,,2.5025638333172537,,
41.0,Fixation,+,,,0.5043827500194311,,
41.0,Display Faces,enlarged_images/B/f1t.bmp / enlarged_images/B/f1n.bmp,,,0.5035371250123717,[,fNTi
41.0,Display Faces,enlarged_images/B/f1t.bmp / enlarged_images/B/f1n.bmp,,,1.0033877083915286,[,fNTi
41.0,ITI,ITI,,,0.7020759583101608,,
41.0,Fixation,+,,,2.5022653749911115,,
42.0,Fixation,+,,,0.5040742916753516,,
42.0,Display Faces,enlarged_images/B/m5t.bmp / enlarged_images/B/m5n.bmp,,,0.5037500000325963,[,mNTi
42.0,Display Faces,enlarged_images/B/m5t.bmp / enlarged_images/B/m5n.bmp,,,1.0034405832993798,[,mNTi
42.0,ITI,ITI,,,0.5274344583740458,,
42.0,Fixation,+,,,2.5026501666288823,,
43.0,Fixation,+,,,0.503786624991335,,
43.0,Display Faces,enlarged_images/B/f2t.bmp / enlarged_images/B/f2n.bmp,,,0.5037151667056605,[,fNTi
43.0,Display Faces,enlarged_images/B/f2t.bmp / enlarged_images/B/f2n.bmp,,,1.0035007916740142,[,fNTi
43.0,ITI,ITI,,,0.7521291250013746,,
43.0,Fixation,+,,,2.502954041643534,,
44.0,Fixation,+,,,0.5051939583499916,,
44.0,Display Faces,enlarged_images/B/f1n.bmp / enlarged_images/B/f1t.bmp,,,0.5040528333629481,[,fNTi
44.0,Display Faces,enlarged_images/B/f1n.bmp / enlarged_images/B/f1t.bmp,,,1.0031669583404437,[,fNTi
44.0,ITI,ITI,,,0.3270993333426304,,
44.0,Fixation,+,,,2.502717958355788,,
45.0,Fixation,+,,,0.5036423749988899,,
45.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,0.5037526667001657,[,fNTc
45.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,1.0029886666452512,[,fNTc
45.0,ITI,ITI,,,0.37730204162653536,,
45.0,Fixation,+,,,2.5026643333258107,,
46.0,Fixation,+,,,0.5039075833046809,,
46.0,Display Faces,enlarged_images/B/m2n.bmp / enlarged_images/B/m2n.bmp,,,0.5035300416639075,[,mNN
46.0,Display Faces,enlarged_images/B/m2n.bmp / enlarged_images/B/m2n.bmp,,,1.003083041694481,[,mNN
46.0,ITI,ITI,,,0.5520820416277274,,
46.0,Fixation,+,,,2.502656583325006,,
47.0,Fixation,+,,,0.5044622916611843,,
47.0,Display Faces,enlarged_images/B/m3t.bmp / enlarged_images/B/m3n.bmp,,,0.5039433750207536,[,mNTi
47.0,Display Faces,enlarged_images/B/m3t.bmp / enlarged_images/B/m3n.bmp,,,1.0035850416170433,[,mNTi
47.0,ITI,ITI,,,0.4521642082836479,,
47.0,Fixation,+,,,2.5024450833443552,,
48.0,Fixation,+,,,0.5044570832978934,,
48.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,0.5036271249991842,[,fNTc
48.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,1.003546499996446,[,fNTc
48.0,ITI,ITI,,,0.45230162504594773,,
48.0,Fixation,+,,,2.5023539166431874,,
49.0,Fixation,+,,,0.5042837500222959,,
49.0,Display Faces,enlarged_images/B/m4n.bmp / enlarged_images/B/m4n.bmp,,,0.5036842083209194,[,mNN
49.0,Display Faces,enlarged_images/B/m4n.bmp / enlarged_images/B/m4n.bmp,,,1.0037769166519865,[,mNN
49.0,ITI,ITI,,,0.5773768750368617,,
49.0,Fixation,+,,,2.5031522916979156,,
50.0,Fixation,+,,,0.504149500047788,,
50.0,Display Faces,enlarged_images/B/f2n.bmp / enlarged_images/B/f2n.bmp,,,0.503510374983307,[,mNTc
50.0,Display Faces,enlarged_images/B/f2n.bmp / enlarged_images/B/f2n.bmp,,,1.003468583279755,[,mNTc
50.0,ITI,ITI,,,0.7272223333129659,,
50.0,Fixation,+,,,2.502630999952089,,
51.0,Fixation,+,,,0.5043190833530389,,
51.0,Display Faces,enlarged_images/B/f3t.bmp / enlarged_images/B/f3n.bmp,,,0.5036873333156109,[,fNTi
51.0,Display Faces,enlarged_images/B/f3t.bmp / enlarged_images/B/f3n.bmp,,,1.0033109583309852,[,fNTi
51.0,ITI,ITI,,,0.477201875008177,,
51.0,Fixation,+,,,2.502296791644767,,
52.0,Fixation,+,,,0.5040729999891482,,
52.0,Display Faces,enlarged_images/B/f1n.bmp / enlarged_images/B/f1n.bmp,,,0.50347583333496,[,fNN
52.0,Display Faces,enlarged_images/B/f1n.bmp / enlarged_images/B/f1n.bmp,,,1.0038070416776463,[,fNN
52.0,ITI,ITI,,,0.6523426666972227,,
52.0,Fixation,+,,,2.502243875002023,,
53.0,Fixation,+,,,0.5043129166588187,,
53.0,Display Faces,enlarged_images/B/f2n.bmp / enlarged_images/B/f2n.bmp,,,0.5036039166734554,[,mNTc
53.0,Display Faces,enlarged_images/B/f2n.bmp / enlarged_images/B/f2n.bmp,,,1.0033645416842774,[,mNTc
53.0,ITI,ITI,,,0.6275517499889247,,
53.0,Fixation,+,,,2.5024515833938494,,
54.0,Fixation,+,,,0.5037599166971631,,
54.0,Display Faces,enlarged_images/B/m2t.bmp / enlarged_images/B/m2n.bmp,,,0.5039332083542831,[,mNTi
54.0,Display Faces,enlarged_images/B/m2t.bmp / enlarged_images/B/m2n.bmp,,,1.0034028333611786,[,mNTi
54.0,ITI,ITI,,,0.2522774165845476,,
54.0,Fixation,+,,,2.5022603750112467,,
55.0,Fixation,+,,,0.5046057082945481,,
55.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5t.bmp,,,0.5034687916049734,[,fNTi
55.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5t.bmp,,,1.0082274583983235,[,fNTi
55.0,ITI,ITI,,,0.4025072500226088,,
55.0,Fixation,+,,,2.5027617082814686,,
56.0,Fixation,+,,,0.5041219583363272,,
56.0,Display Faces,enlarged_images/B/f4t.bmp / enlarged_images/B/f4n.bmp,,,0.5039454583311453,[,fNTi
56.0,Display Faces,enlarged_images/B/f4t.bmp / enlarged_images/B/f4n.bmp,,,1.0030108750215732,[,fNTi
56.0,ITI,ITI,,,0.277285166666843,,
56.0,Fixation,+,,,2.5025032082921825,,
57.0,Fixation,+,,,0.5048774583847262,,
57.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,0.5037527500535361,[,fNN
57.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,1.0029927083523944,[,fNN
57.0,ITI,ITI,,,0.2773047083755955,,
57.0,Fixation,+,,,2.5028856666758657,,
58.0,Fixation,+,,,0.5039986249757931,,
58.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,0.5034636666532606,[,fNN
58.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,1.0029161666170694,[,fNN
58.0,ITI,ITI,,,0.2521462916629389,,
58.0,Fixation,+,,,2.5023036667262204,,
59.0,Fixation,+,,,0.5051630833186209,,
59.0,Display Faces,enlarged_images/B/f1n.bmp / enlarged_images/B/f1n.bmp,,,0.5041775000281632,[,mNTc
59.0,Display Faces,enlarged_images/B/f1n.bmp / enlarged_images/B/f1n.bmp,,,1.0029660416767001,[,mNTc
59.0,ITI,ITI,,,0.37726583337644115,,
59.0,Fixation,+,,,2.5025516250170767,,
60.0,Fixation,+,,,0.504353208350949,,
60.0,Display Faces,enlarged_images/B/f2n.bmp / enlarged_images/B/f2n.bmp,,,0.5042688333196566,[,fNTc
60.0,Display Faces,enlarged_images/B/f2n.bmp / enlarged_images/B/f2n.bmp,,,1.003635250031948,[,fNTc
60.0,ITI,ITI,,,0.30244866671273485,,
60.0,Fixation,+,,,2.502330208371859,,
61.0,Fixation,+,,,0.5040560833294876,,
61.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,0.5040093749994412,[,mNTc
61.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,1.0033411666518077,[,mNTc
61.0,ITI,ITI,,,0.5770889583509415,,
61.0,Fixation,+,,,2.5027701249928214,,
62.0,Fixation,+,,,0.5041870416607708,,
62.0,Display Faces,enlarged_images/B/m2n.bmp / enlarged_images/B/m2t.bmp,,,0.5038709583459422,[,mNTi
62.0,Display Faces,enlarged_images/B/m2n.bmp / enlarged_images/B/m2t.bmp,,,1.0031117916223593,[,mNTi
62.0,ITI,ITI,,,0.651868041662965,,
62.0,Fixation,+,,,2.502661291626282,,
63.0,Fixation,+,,,0.5046358749968931,,
63.0,Display Faces,enlarged_images/B/m1n.bmp / enlarged_images/B/m1n.bmp,,,0.5042090832721442,[,mNN
63.0,Display Faces,enlarged_images/B/m1n.bmp / enlarged_images/B/m1n.bmp,,,1.0037113333819434,[,mNN
63.0,ITI,ITI,,,0.3522431666497141,,
63.0,Fixation,+,,,2.5028159166686237,,
64.0,Fixation,+,,,0.5042337916092947,,
64.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,0.5035558333620429,[,fNN
64.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,1.0047253749798983,[,fNN
64.0,ITI,ITI,,,0.7271634583012201,,
64.0,Fixation,+,,,2.5024589999811724,,
65.0,Fixation,+,,,0.5046526666847058,,
65.0,Display Faces,enlarged_images/B/f2n.bmp / enlarged_images/B/f2n.bmp,,,0.5038804999785498,[,mNTc
65.0,Display Faces,enlarged_images/B/f2n.bmp / enlarged_images/B/f2n.bmp,,,1.0029744999483228,[,mNTc
65.0,ITI,ITI,,,0.5769322083215229,,
65.0,Fixation,+,,,2.50375587499002,,
66.0,Fixation,+,,,0.5045383333344944,,
66.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,0.5040032917167991,[,fNN
66.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,1.003612416679971,[,fNN
66.0,ITI,ITI,,,0.47744841664098203,,
66.0,Fixation,+,,,2.502524708339479,,
67.0,Fixation,+,,,0.5046439582947642,,
67.0,Display Faces,enlarged_images/B/f1n.bmp / enlarged_images/B/f1n.bmp,,,0.5045587082859129,[,mNTc
67.0,Display Faces,enlarged_images/B/f1n.bmp / enlarged_images/B/f1n.bmp,,,1.0042616667342372,[,mNTc
67.0,ITI,ITI,,,0.32754016667604446,,
67.0,Fixation,+,,,2.5031528749968857,,
68.0,Fixation,+,,,0.5044622083078139,,
68.0,Display Faces,enlarged_images/B/m5n.bmp / enlarged_images/B/m5n.bmp,,,0.5047412916901521,[,mNN
68.0,Display Faces,enlarged_images/B/m5n.bmp / enlarged_images/B/m5n.bmp,,,1.00472629169235,[,mNN
68.0,ITI,ITI,,,0.4523562917020172,,
68.0,Fixation,+,,,2.503076000022702,,
69.0,Fixation,+,,,0.504371750052087,,
69.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,0.5041971667087637,[,fNTc
69.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,1.0033505000174046,[,fNTc
69.0,ITI,ITI,,,0.427463416592218,,
69.0,Fixation,+,,,2.5030829166644253,,
70.0,Fixation,+,,,0.5046157499891706,,
70.0,Display Faces,enlarged_images/B/m1n.bmp / enlarged_images/B/m1n.bmp,,,0.5041706666233949,[,mNN
70.0,Display Faces,enlarged_images/B/m1n.bmp / enlarged_images/B/m1n.bmp,,,1.00366754172137,[,mNN
70.0,ITI,ITI,,,0.677474208350759,,
70.0,Fixation,+,,,2.50314770831028,,
71.0,Fixation,+,,,0.5044638332910836,,
71.0,Display Faces,enlarged_images/B/m1t.bmp / enlarged_images/B/m1n.bmp,,,0.5040615833131596,[,mNTi
71.0,Display Faces,enlarged_images/B/m1t.bmp / enlarged_images/B/m1n.bmp,,,1.003646333294455,[,mNTi
71.0,ITI,ITI,,,0.37769287498667836,,
71.0,Fixation,+,,,2.503153041645419,,
72.0,Fixation,+,,,0.5046847499907017,,
72.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,0.5066258749575354,[,fNN
72.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,1.0040249584126286,[,fNN
72.0,ITI,ITI,,,0.32750729168765247,,
72.0,Fixation,+,,,2.503028000006452,,
73.0,Fixation,+,,,0.5041414166335016,,
73.0,Display Faces,enlarged_images/B/f4t.bmp / enlarged_images/B/f4n.bmp,,,0.5042042916757055,[,fNTi
73.0,Display Faces,enlarged_images/B/f4t.bmp / enlarged_images/B/f4n.bmp,,,1.0039150833617896,[,fNTi
73.0,ITI,ITI,,,0.7023979583755136,,
73.0,Fixation,+,,,2.5029471666784957,,
74.0,Fixation,+,,,0.5042429583263583,,
74.0,Display Faces,enlarged_images/B/m5n.bmp / enlarged_images/B/m5t.bmp,,,0.5043594167218544,[,mNTi
74.0,Display Faces,enlarged_images/B/m5n.bmp / enlarged_images/B/m5t.bmp,,,1.0035346667282283,[,mNTi
74.0,ITI,ITI,,,0.2522619999945164,,
74.0,Fixation,+,,,2.5029535416397266,,
75.0,Fixation,+,,,0.5054604999604635,,
75.0,Display Faces,enlarged_images/B/f2n.bmp / enlarged_images/B/f2t.bmp,,,0.5039047499885783,[,fNTi
75.0,Display Faces,enlarged_images/B/f2n.bmp / enlarged_images/B/f2t.bmp,,,1.003212750016246,[,fNTi
75.0,ITI,ITI,,,0.6524371250416152,,
75.0,Fixation,+,,,2.502760249946732,,
76.0,Fixation,+,,,0.5042393750045449,,
76.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,0.5036384999984875,[,fNTc
76.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,1.0034478333545849,[,fNTc
76.0,ITI,ITI,,,0.42725237499689683,,
76.0,Fixation,+,,,2.5025489583495073,,
77.0,Fixation,+,,,0.5042021666886285,,
77.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,0.5037800000282004,[,mNTc
77.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,1.0032303333864547,[,mNTc
77.0,ITI,ITI,,,0.7020467499969527,,
77.0,Fixation,+,,,2.502479583316017,,
78.0,Fixation,+,,,0.5039509166963398,,
78.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,0.5035132915945724,[,mNTc
78.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,1.0029643750167452,[,mNTc
78.0,ITI,ITI,,,0.577223124972079,,
78.0,Fixation,+,,,2.502896541613154,,
79.0,Fixation,+,,,0.5049583750078455,,
79.0,Display Faces,enlarged_images/B/m3n.bmp / enlarged_images/B/m3n.bmp,,,0.5039892083732411,[,mNN
79.0,Display Faces,enlarged_images/B/m3n.bmp / enlarged_images/B/m3n.bmp,,,1.003439416643232,[,mNN
79.0,ITI,ITI,,,0.3519804166862741,,
79.0,Fixation,+,,,2.5024894583621062,,
80.0,Fixation,+,,,0.5040037916623987,,
80.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,0.5036878749961033,[,fNTc
80.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,1.002966458327137,[,fNTc
80.0,ITI,ITI,,,0.6520944999647327,,
80.0,Fixation,+,,,2.502369791676756,,
81.0,Fixation,+,,,0.5041736666462384,,
81.0,Display Faces,enlarged_images/B/m2n.bmp / enlarged_images/B/m2n.bmp,,,0.5036245000083,[,mNN
81.0,Display Faces,enlarged_images/B/m2n.bmp / enlarged_images/B/m2n.bmp,,,1.0032889582798816,[,mNN
81.0,ITI,ITI,,,0.6769920833176002,,
81.0,Fixation,+,,,2.5033431249903515,,
82.0,Fixation,+,,,0.5045226250076666,,
82.0,Display Faces,enlarged_images/B/m1n.bmp / enlarged_images/B/m1n.bmp,,,0.50429416669067,[,mNN
82.0,Display Faces,enlarged_images/B/m1n.bmp / enlarged_images/B/m1n.bmp,,,1.0037894999841228,[,mNN
82.0,ITI,ITI,,,0.6778132083709352,,
82.0,Fixation,+,,,2.503389291698113,,
83.0,Fixation,+,,,0.5046159166959114,,
83.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,0.5036782083916478,[,fNN
83.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,1.0032378332689404,[,fNN
83.0,ITI,ITI,,,0.47709474997827783,,
83.0,Fixation,+,,,2.5024256666656584,,
84.0,Fixation,+,,,0.5040901249740273,,
84.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,0.5035413749865256,[,fNN
84.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,1.0036157916183583,[,fNN
84.0,ITI,ITI,,,0.7023004583315924,,
84.0,Fixation,+,,,2.502867833361961,,
85.0,Fixation,+,,,0.5045187083305791,,
85.0,Display Faces,enlarged_images/B/f1t.bmp / enlarged_images/B/f1n.bmp,,,0.5037143750232644,[,fNTi
85.0,Display Faces,enlarged_images/B/f1t.bmp / enlarged_images/B/f1n.bmp,,,1.003164249996189,[,fNTi
85.0,ITI,ITI,,,0.4774550833972171,,
85.0,Fixation,+,,,2.5026791249983944,,
86.0,Fixation,+,,,0.5043514166609384,,
86.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,0.5036597083089873,[,fNTc
86.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,1.0032537499791943,[,fNTc
86.0,ITI,ITI,,,0.37729529169155285,,
86.0,Fixation,+,,,2.5023781665950082,,
87.0,Fixation,+,,,0.5047164167044684,,
87.0,Display Faces,enlarged_images/B/f2n.bmp / enlarged_images/B/f2t.bmp,,,0.5036091249785386,[,fNTi
87.0,Display Faces,enlarged_images/B/f2n.bmp / enlarged_images/B/f2t.bmp,,,1.0029772915877402,[,fNTi
87.0,ITI,ITI,,,0.5270866666687652,,
87.0,Fixation,+,,,2.5025521249626763,,
88.0,Fixation,+,,,0.5039675000007264,,
88.0,Display Faces,enlarged_images/B/m2n.bmp / enlarged_images/B/m2n.bmp,,,0.5035917917266488,[,mNN
88.0,Display Faces,enlarged_images/B/m2n.bmp / enlarged_images/B/m2n.bmp,,,1.0033419583924115,[,mNN
88.0,ITI,ITI,,,0.4019935000105761,,
88.0,Fixation,+,,,2.502758583344985,,
89.0,Fixation,+,,,0.5054001249955036,,
89.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3t.bmp,,,0.5037678749649785,[,fNTi
89.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3t.bmp,,,1.002783416712191,[,fNTi
89.0,ITI,ITI,,,0.6768850833177567,,
89.0,Fixation,+,,,2.5029184166924097,,
90.0,Fixation,+,,,0.5041534582851455,,
90.0,Display Faces,enlarged_images/B/m5n.bmp / enlarged_images/B/m5n.bmp,,,0.503622583404649,[,mNN
90.0,Display Faces,enlarged_images/B/m5n.bmp / enlarged_images/B/m5n.bmp,,,1.003607541671954,[,mNN
90.0,ITI,ITI,,,0.7521210833219811,,
90.0,Fixation,+,,,2.502826499985531,,
91.0,Fixation,+,,,0.5045802916283719,,
91.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,0.5036534583778121,[,mNTc
91.0,Display Faces,enlarged_images/B/f3n.bmp / enlarged_images/B/f3n.bmp,,,1.0031795833492652,[,mNTc
91.0,ITI,ITI,,,0.7520963333663531,,
91.0,Fixation,+,,,2.502605833346024,,
92.0,Fixation,+,,,0.5040932917036116,,
92.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,0.5039243749924935,[,mNTc
92.0,Display Faces,enlarged_images/B/f5n.bmp / enlarged_images/B/f5n.bmp,,,1.0036063333391212,[,mNTc
92.0,ITI,ITI,,,0.6269567083800212,,
92.0,Fixation,+,,,2.5026650415966287,,
93.0,Fixation,+,,,0.5044591666082852,,
93.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,0.5035943750408478,[,fNTc
93.0,Display Faces,enlarged_images/B/f4n.bmp / enlarged_images/B/f4n.bmp,,,1.0033995833364315,[,fNTc
93.0,ITI,ITI,,,0.27697829162934795,,
93.0,Fixation,+,,,2.5023075832868926,,
94.0,Fixation,+,,,0.5040152083383873,,
94.0,Display Faces,enlarged_images/B/m3t.bmp / enlarged_images/B/m3n.bmp,,,0.5036427084123716,[,mNTi
94.0,Display Faces,enlarged_images/B/m3t.bmp / enlarged_images/B/m3n.bmp,,,1.003130124998279,[,mNTi
94.0,ITI,ITI,,,0.702024458325468,,
